dimensions, bond type, name,H2,CH4,a,Kh_H2,Kh_CH4,DCH4,DH2,k(CH4/H2),aIM(CH4/H2),aIM(H2/CH4),kIM(CH4/H2),kIM(H2/CH4),MPS,#VALUE!,score,rmps,mps,PH2,PCH4,aIM, void fraction [widom], supercell volume [A^3], density [kg/m^3], surface area [m^2/g], deliverable capacity [v STP/v],dimensions, num carbon, num fluorine, num hydrogen, num nitrogen, num oxygen, num sulfur, num silicon, vertices, edges, genus, largest included sphere diameter [A], largest free sphere diameter [A], largest included sphere along free sphere path diameter [A],0,,
3, amine, linker108_CH2_linker41_NH_lvt_relaxed_interp_2,0.705718,0.434483,6.156609297,0.0470001,0.457019,2.51E-10,5.18E-08,0.029792249,9.723787822,0.102840582,0.047054068,21.25214771,10196.63921,154311205.5,2.817906527,-463236166.8,16104.63672,7273720.09,342258.1185,9.72E+00,0.822665,42071.48575,346.4429186,4768.82,149.2861921,3,544,0,384,96,32,0,0,1,1,5,17.98945,15.51126,17.71371,8151,0.817552658,0
3, CC, linker110_C_linker82_C_lta_relaxed,0.690569,0.376889,5.457658829,0.0453149,0.244843,4.65E-10,5.82E-08,0.043601219,5.403145544,0.185077376,0.043165713,23.16653502,14812.74921,182057530.3,2.816677751,-459813062.1,14664.79353,7870423.764,339732.4528,5.40E+00,0.827444,39114.02929,322.3766808,4704.14,141.269042,3,480,0,480,96,0,0,0,1,3,25,30.42812,13.13621,30.41154,8152,0.817652959,0
3, CC, linker110_C_linker84_C_sod_relaxed,0.710692,0.479044,6.740528949,0.0449653,0.415787,2.71E-10,6.71E-08,0.027246572,9.246841453,0.108145036,0.037377591,26.75399822,9167.804726,240564976.9,2.814935827,-455410457.1,12576.64457,9002065.632,336475.5263,9.25E+00,0.808284,127145.1555,399.1722706,4652.8,170.4552084,3,216,0,216,72,0,0,0,1,1,7,17.17958,9.43162,17.17958,8153,0.81775326,0
3, CC, linker110_C_linker42_C_umw_relaxed,0.709488,0.936154,13.19478272,0.0509802,0.930829,1.20E-10,3.69E-08,0.043021219,18.25863767,0.054768599,0.059531777,16.79775164,14390.56307,94119100.06,2.813978517,-452730262.9,19913.33108,5618834.317,334499.1899,1.83E+01,0.733348,19403.25444,614.0287739,3146.01,141.4266794,3,416,0,256,64,64,0,0,1,4,9,11.9439,11.7096,11.9439,8154,0.817853561,0
3, CC, linker105_C_linker75_C_dia_relaxed,0.643213,0.628674,9.773962902,0.0426166,0.445685,2.50E-10,2.73E-08,0.089533638,10.45801401,0.095620449,0.095799836,10.43843123,29771.96676,35978611.22,2.813149948,-450039697.1,31855.61974,3471015.295,332522.696,1.05E+01,0.645244,32272.38142,595.766987,3545.12,132.662131,3,624,0,432,96,144,0,0,1,1,3,9.88684,7.79662,8.73382,8155,0.817953862,0
3, CC, linker108_C_linker49_C_mer_relaxed,0.715555,0.573751,8.018265542,0.0468377,0.492875,2.26E-10,4.02E-08,0.044996412,10.5230402,0.095029571,0.059052553,16.93406878,14935.17266,94917346.73,2.812641778,-449237688.2,19600.67566,5620742.39,331919.1898,1.05E+01,0.804771,59744.18483,432.6807637,4252.73,162.3861392,3,1024,0,448,128,64,0,0,1,4,17,15.71315,11.04644,15.6774,8156,0.818054162,0
3, mixed, linker108_CH_linker91_N_nox_relaxed_interp_2,0.693759,0.358758,5.1712194,0.0446479,0.275742,3.99E-10,3.87E-08,0.053258733,6.175923168,0.161919113,0.063606245,15.7217268,17485.8835,80888978.38,2.810782616,-444363027.3,20883.17371,5161750.294,328319.5517,6.18E+00,0.803696,21880.97204,443.5491067,3366.6,157.1379692,3,256,0,80,192,0,0,0,2,3,7,17.2833,12.81406,17.2833,8157,0.818154463,0
3, CC, linker105_C_linker62_C_lvt_relaxed_interp_2,0.71166,0.516895,7.263229632,0.0483034,0.406011,2.70E-10,4.83E-08,0.040593276,8.405433158,0.118970668,0.046976908,21.28705445,13280.50594,147979061.3,2.81011446,-442798101.6,15368.97642,6964277.8,327160.238,8.41E+00,0.63259,19134.4283,539.2166582,3239.98,127.0599631,3,352,0,128,96,32,0,0,1,1,5,10.18765,7.51685,10.10951,8158,0.818254764,0
3, CC, linker110_C_linker65_C_gis_relaxed,0.658375,0.366468,5.566250237,0.0428048,0.346297,3.15E-10,4.52E-08,0.03883048,8.090144096,0.123607193,0.056437307,17.71877588,12655.26554,102055930.9,2.809442241,-441107363.8,18393.51761,5774737.166,325910.6162,8.09E+00,0.764468,23037.16854,447.9211144,3832.18,150.3407802,3,352,0,192,128,0,0,0,1,2,9,15.62468,11.59907,15.61774,8159,0.818355065,0
3, CC, linker105_C_linker67_C_lvt_relaxed_interp_2,0.692779,0.52922,7.639088367,0.0471619,0.421789,2.58E-10,4.52E-08,0.043633744,8.943426792,0.111813964,0.051084001,19.57560065,14182.84535,124290150.5,2.808999429,-439931587.3,16604.49951,6362912.967,325043.0514,8.94E+00,0.61025,19229.23071,589.062159,2835.23,128.6126847,3,352,0,160,64,96,0,0,1,1,5,10.45473,7.30773,10.43034,8160,0.818455366,0
3, CC, linker101_C_linker75_C_qtz_relaxed,0.633527,0.585576,9.243110396,0.0399516,0.433871,2.49E-10,1.24E-07,0.018615993,10.8599155,0.092081748,0.021872303,45.71992324,6003.335897,673800345.7,2.80752131,-436474351.9,7053.439562,14743884.99,322482.7154,1.09E+01,0.619495,46552.80849,616.987318,3244.45,128.9073176,3,936,0,720,216,144,0,0,1,1,4,7.79299,7.39499,7.79299,8161,0.818555667,0
3, imine, linker98_N_linker83_CH_dmp_relaxed_interp_3,0.687915,0.513126,7.459148296,0.0468035,0.575488,1.87E-10,7.44E-08,0.01870821,12.29583258,0.081328368,0.030839045,32.42642523,5996.374944,336739340.7,2.806461735,-433819241.9,9884.563149,10393351.79,320521.0479,1.23E+01,0.794375,106191.645,365.935316,4596.1,142.9688113,3,1536,0,912,288,0,0,0,1,2,5,17.35965,16.6256,17.35347,8162,0.818655968,0
3, CC, linker107_C_linker4_C_dia_relaxed,0.71837,0.469965,6.542102259,0.0462694,0.318766,3.36E-10,6.02E-08,0.036546028,6.889348036,0.145151616,0.038485841,25.98358171,11699.47548,215860276.6,2.80632373,-433284085.6,12320.46752,8318120.749,320129.8744,6.89E+00,0.753724,33757.43403,498.6626918,5027.19,168.5945524,3,576,0,336,96,96,0,0,1,1,3,9.81665,9.31497,9.74893,8163,0.818756269,0
3, CC, linker100_C_linker27_C_lvt_relaxed_interp_3,0.724172,0.562119,7.76223052,0.0490498,0.414878,2.55E-10,1.50E-07,0.013180463,8.458301563,0.118227045,0.01436241,69.62619995,4157.756901,1528933886,2.803667772,-426955336.1,4530.600012,21963477.72,315448.4624,8.46E+00,0.73524,49615.75166,504.9340348,4630.21,161.0464144,3,960,0,576,48,144,0,0,1,1,5,9.63335,9.08941,9.62699,8164,0.81885657,0
3, CC, linker110_C_linker59_C_uoc_relaxed,0.65974,0.330073,5.00307697,0.0416559,0.232464,4.52E-10,1.16E-07,0.019555689,5.580578021,0.179192907,0.021812987,45.84424961,6132.346592,658769205.5,2.80266403,-424429484.7,6840.198305,14376012.1,313583.7585,5.58E+00,0.698012,34139.12167,492.4731634,4032.88,167.8978503,3,640,0,640,128,0,0,0,1,2,5,9.11376,7.82878,9.09121,8165,0.818956871,0
3, CC, linker110_C_linker42_C_uni_relaxed,0.698478,0.925785,13.25431868,0.0510034,0.731528,1.40E-10,1.48E-07,0.012561937,14.34273009,0.069721733,0.013593492,73.56461618,3836.756397,1652595907,2.79805692,-413391788.9,4151.821211,22468629.87,305427.1338,1.43E+01,0.684404,52598.89931,679.5288509,2607.42,126.3087677,3,1248,0,768,192,192,0,0,1,2,7,9.4867,9.18729,9.48427,8166,0.819057172,0
3, imine, linker103_CH_linker73_N_dia_relaxed_interp_2,0.696759,0.338197,4.853859082,0.043939,0.250162,4.01E-10,3.84E-08,0.050750305,5.693393113,0.175642184,0.059528189,16.7987641,15209.31325,84309752.63,2.794921613,-405613984.4,17839.94917,5034406.454,299689.0977,5.69E+00,0.834446,64566.51506,294.9554042,5775.9,143.0587597,3,688,0,512,192,0,0,0,1,1,3,17.74396,11.02699,17.64235,8167,0.819157472,0
3, CC, linker110_C_linker7_C_ull_relaxed,0.619459,0.909533,14.68269894,0.0440756,0.675177,1.48E-10,9.12E-08,0.023889212,15.31861166,0.065280067,0.024923862,40.12219255,7142.584417,481024187.4,2.794401931,-404672923.7,7451.932193,11996048.42,298987.8583,1.53E+01,0.626067,48679.10126,557.5264476,3408.67,118.1521413,3,1248,0,1344,0,0,0,0,1,3,25,17.46831,6.64541,17.46831,8168,0.819257773,0
3, imine, linker104_CH_linker81_N_uni_relaxed_interp_2,0.697076,0.398793,5.720940041,0.0448576,0.282129,3.42E-10,8.66E-08,0.022566261,6.289435904,0.158996771,0.024808694,40.30844971,6495.512291,467394261.9,2.787796557,-389587328.5,7140.978217,11602455.16,287841.7613,6.29E+00,0.761016,20694.83672,460.6560874,4785.38,161.3795074,3,288,0,168,96,48,0,0,1,2,7,11.85908,8.9936,11.85908,8169,0.819358074,0
3, CC, linker110_C_linker3_C_uoq_relaxed,0.685704,0.461497,6.730265537,0.0422887,0.331915,2.88E-10,7.77E-08,0.02494952,7.848787028,0.127408222,0.02909595,34.36904506,7119.980482,336815972.7,2.786311548,-386248556,8303.269781,9808081.813,285375.4533,7.85E+00,0.745063,29445.7665,422.8771764,4319.28,153.1938421,3,576,0,576,0,0,0,0,1,4,13,17.27417,16.81698,17.27417,8170,0.819458375,0
3, amide, linker104_CO_linker41_NH_qtz_relaxed_interp_2,0.736578,0.745204,10.11710912,0.049202,0.502147,1.89E-10,7.58E-08,0.025272165,10.20582497,0.09798326,0.025493774,39.22526328,7173.515667,436456694,2.78538208,-384184421.9,7236.419458,11134108.96,283850.4584,1.02E+01,0.746602,89504.12435,552.5563232,3607.06,147.2179756,3,1440,0,768,288,480,0,0,1,1,4,14.18623,13.90482,14.18623,8171,0.819558676,0
3, CC, linker93_C_linker93_C_cds-a_relaxed_interp_2,0.710095,0.250672,3.530119209,0.0440261,0.248163,3.82E-10,2.64E-08,0.051054696,5.636724579,0.177407994,0.081521684,12.26667499,14454.00837,42346323.37,2.785035572,-383172631.7,23079.46543,3472797.517,283108.3013,5.64E+00,0.876317,111982.7236,229.9437745,6325.01,139.5672256,3,288,0,192,16,0,0,0,2,3,5,20.39889,13.71694,20.35042,8172,0.819658977,0
3, imine, linker98_CH_linker45_N_gis_relaxed_interp_4,0.705063,0.321586,4.561095959,0.0445047,0.241791,3.81E-10,5.05E-08,0.03435363,5.432931803,0.184062682,0.040920193,24.43781219,9439.870668,163834573.4,2.77978143,-371912391.3,11244.26542,6715150.246,274785.2465,5.43E+00,0.877617,444805.3224,232.9664759,5873.02,122.4812636,3,4096,0,2432,768,0,0,0,1,2,9,27.05431,20.71665,27.04466,8173,0.819759278,0
3, CC, linker110_C_linker30_C_gis_relaxed_interp_3,0.683846,0.412906,6.037996859,0.0441366,0.291355,3.15E-10,7.66E-08,0.024844441,6.601210787,0.151487361,0.027161888,36.81629186,6811.741134,371349315.2,2.779356025,-371089943.7,7447.128592,10094131.11,274175.6597,6.60E+00,0.725672,73878.75297,475.2853418,3903.32,154.2902544,3,1440,0,1152,192,0,0,0,1,2,9,12.38415,8.96048,11.91828,8174,0.819859579,0
3, amine, linker108_CH2_linker30_NH_lvt_relaxed_interp_3,0.681168,0.345435,5.071215911,0.0440173,0.331194,2.71E-10,3.89E-08,0.035342447,7.524177994,0.132904884,0.052437693,19.07025177,9464.701737,97129579.77,2.775312332,-362457623.3,14042.80586,5107010.438,267799.8434,7.52E+00,0.839294,88987.40369,278.8845075,5034.11,131.5155328,3,960,0,720,192,0,0,0,1,1,5,21.85015,17.3627,21.85015,8175,0.81995988,0
3, CC, linker111_C_linker65_C_sra_relaxed_interp_2,0.704017,0.407067,5.782062081,0.0445006,0.292824,3.05E-10,5.19E-08,0.034004556,6.580225885,0.151970467,0.038698591,25.84073377,9073.315711,177901994.8,2.774674171,-361140558.4,10325.80869,6894991.862,266826.4734,6.58E+00,0.809033,84160.9553,371.6605518,5174.87,147.9622753,3,1152,0,512,256,0,0,32,1,3,5,15.92491,14.64536,15.81476,8176,0.820060181,0
3, CC, linker110_C_linker41_C_sod_relaxed,0.732013,0.633099,8.648739845,0.047482,0.695897,1.27E-10,6.02E-08,0.018190205,14.65601702,0.068231362,0.030824831,32.44137769,4781.314009,276360809.2,2.772000853,-355764087.3,8102.338691,8527249.528,262851.0296,1.47E+01,0.812837,17039.07225,428.5030365,4480.28,170.3537663,3,288,0,216,24,24,0,0,1,1,7,16.81831,8.81135,16.81831,8177,0.820160481,0
3, imine, linker108_N_linker29_CH_uon_relaxed_interp_3,0.70854,0.474847,6.701767014,0.0451548,0.317757,2.77E-10,4.42E-08,0.041945547,7.037059183,0.142104816,0.0440441,22.70451686,11002.8749,134955131.3,2.771744078,-355030054.4,11553.35327,5955696.839,262313.3042,7.04E+00,0.773151,57735.32683,440.4364897,4914.49,150.7492851,3,792,0,468,216,144,0,0,1,2,7,17.11853,15.30212,17.11853,8178,0.820260782,0
3, imine, linker102_N_linker3_CH_cdl_relaxed_interp_2,0.7372,0.397776,5.39576777,0.0480079,0.277315,3.15E-10,3.01E-07,0.005659683,5.776445127,0.173116853,0.00605898,165.0442706,1477.415043,7110363808,2.770749863,-353318856.4,1581.648301,43083484.88,261041.9902,5.78E+00,0.788878,87367.38607,382.4161226,6337.45,181.0335776,3,1440,0,1024,128,0,0,0,1,3,5,11.13113,7.96847,10.99813,8179,0.820361083,0
3, CC, linker102_C_linker66_C_mer_relaxed,0.645934,0.427532,6.618818641,0.0439597,0.32302,2.70E-10,3.46E-08,0.051571635,7.348093822,0.136089716,0.057253905,17.46605744,13420.22431,79125405.36,2.770396278,-352200998.2,14898.89249,4545103.26,260224.912,7.35E+00,0.706763,61538.83039,480.6205776,3823.55,140.4827545,3,1184,0,768,128,64,0,0,1,4,17,14.66057,10.23324,14.48427,8180,0.820461384,0
3, CC, linker110_C_linker82_C_uoy_relaxed,0.696187,0.451657,6.487581641,0.0442986,0.306765,2.84E-10,2.35E-07,0.007853965,6.92493668,0.144405653,0.008383434,119.2828656,2042.630042,3700160745,2.770114945,-352011206,2180.332284,31022644.27,260076.2827,6.92E+00,0.729154,68440.55822,491.305205,4265.64,167.3210539,3,1280,0,1280,256,0,0,0,1,4,9,10.07894,7.24721,10.07891,8181,0.820561685,0
3, amide, linker102_NH_linker76_CO_qtz_relaxed_interp_2,0.687302,0.691675,10.0636256,0.0439622,0.503161,1.70E-10,7.89E-08,0.021690628,11.44530983,0.087372034,0.02466864,40.53729722,5540.253761,419447385.9,2.767034428,-345707522.2,6300.902217,10354099.13,255421.546,1.14E+01,0.661602,44473.98945,599.1821887,3388.14,133.9586396,3,936,0,576,192,96,0,0,1,1,4,8.07858,7.25762,8.05239,8182,0.820661986,0
3, CC, linker110_C_linker78_C_pcb_relaxed,0.65219,0.342814,5.256351677,0.0425271,0.276151,3.10E-10,6.45E-08,0.025262354,6.493530008,0.153999442,0.031208311,32.04274699,6451.147244,261920034.1,2.767011452,-345631476.9,7969.542525,8182629.24,255366.0347,6.49E+00,0.700982,21801.8158,424.5731022,3836.57,137.7842484,3,320,0,320,64,32,0,0,1,2,9,12.77719,9.75914,12.68238,8183,0.820762287,0
3, CC, linker110_C_linker41_C_umw_relaxed,0.723889,0.71192,9.834656971,0.0504122,0.661177,1.29E-10,3.63E-08,0.034949856,13.11541651,0.076246149,0.046608837,21.45515897,8910.483623,117095760.8,2.766768914,-345066603.6,11882.94664,5470003.701,254950.5091,1.31E+01,0.768322,19253.03278,505.6376853,3769.23,158.2508411,3,384,0,288,32,32,0,0,1,4,9,12.70481,12.10795,12.70481,8184,0.820862588,0
3, CC, linker108_C_linker49_C_uon_relaxed,0.80122,0.659061,8.22571828,0.053036,0.473376,1.80E-10,1.17E-07,0.012609996,8.925559997,0.112037788,0.01368285,73.08418794,3205.331278,1357408118,2.766157266,-344042585.9,3478.03993,18577249.55,254189.7239,8.93E+00,0.796495,73506.46189,527.5078991,4012.64,168.4752758,3,1536,0,672,192,96,0,0,1,2,7,10.6576,7.00447,10.63682,8185,0.820962889,0
3, CC, linker102_C_linker81_C_mer_relaxed,0.701613,0.366676,5.226185946,0.0464646,0.271078,3.08E-10,4.08E-08,0.039432399,5.834075834,0.171406754,0.044019024,22.71745055,9825.702178,128331766.6,2.762809529,-337253144.2,10968.59014,5660698.073,249178.4041,5.83E+00,0.767118,61377.13463,429.8967848,3871.58,160.3642314,3,1120,0,640,128,0,0,0,1,4,17,18.21303,12.86779,18.21303,8186,0.82106319,0
3, CC, linker102_C_linker79_C_mer_relaxed,0.615056,0.448312,7.288962306,0.0423128,0.364707,2.25E-10,3.35E-08,0.048903844,8.619306687,0.116018612,0.057829525,17.29220486,11956.20589,72847755.48,2.759545544,-330897095.1,14138.39186,4227666.866,244483.9684,8.62E+00,0.673263,61378.88966,499.253063,3576.55,136.6125621,3,1312,0,896,128,0,0,0,1,4,17,14.5038,10.4331,14.21096,8187,0.82116349,0
3, CC, linker100_C_linker13_C_gis_relaxed,0.624059,0.333162,5.338629841,0.0397428,0.236969,3.45E-10,3.22E-08,0.057137748,5.962564288,0.167713076,0.06381553,15.67016673,13926.53606,59594867.48,2.759048486,-329882985.6,15554.15323,3819386.49,243736.1744,5.96E+00,0.724599,31131.03018,381.1309213,4567.97,148.1731001,3,512,0,480,0,32,0,0,1,2,9,15.80654,9.73115,15.80296,8188,0.821263791,0
3, imine, linker101_N_linker107_CH_pts_relaxed_interp_2,0.626704,1.33527,21.30623069,0.0501604,1.3997,5.75E-11,1.36E-07,0.009026361,27.90448242,0.035836536,0.011821704,84.59017704,2169.599811,1719616691,2.756426191,-325328625.8,2841.495555,20332315.91,240362.612,2.79E+01,0.579798,38306.64388,731.1359254,2059.86,77.35596463,3,1008,0,720,288,0,0,0,2,1,5,6.03928,4.41546,5.49565,8189,0.821364092,0
3, imine, linker107_CH_linker101_N_pts_relaxed_interp_2,0.626704,1.33527,21.30623069,0.0501604,1.3997,5.75E-11,1.36E-07,0.009026361,27.90448242,0.035836536,0.011821704,84.59017704,2169.599811,1719616691,2.756426191,-325328625.8,2841.495555,20332315.91,240362.612,2.79E+01,0.57664,38306.64388,731.1359254,2059.86,76.72725465,3,1008,0,720,288,0,0,0,2,1,5,6.03928,4.41546,5.49565,8190,0.821464393,0
3, amine, linker108_NH_linker81_CH2_qtz_relaxed_interp_2,0.668944,0.39265,5.869699108,0.0460408,0.281217,2.82E-10,9.00E-08,0.018423867,6.107995517,0.163719832,0.019171834,52.15985185,4367.897921,644722594.8,2.754074622,-320881034,4545.224624,12365966.03,237078.243,6.11E+00,0.742794,44151.97637,424.7129108,4083.39,151.0354622,3,672,0,528,192,0,0,0,1,1,4,13.99017,12.92945,13.99017,8191,0.821564694,0
2, CC, linker92_C_linker68_C_ply_relaxed,0.751323,0.428079,5.697669311,0.0482315,0.281872,2.78E-10,9.90E-08,0.016014344,5.844147497,0.171111356,0.016426048,60.87891514,3747.613228,867032045.3,2.75180627,-316736941.2,3843.958515,14246641.68,234016.0243,5.84E+00,0.812026,79620.59488,454.9485136,5410.14,174.1619577,2,1008,0,378,378,252,0,0,5,8,0,16.31152,14.7038,16.31152,8192,0.821664995,0
3, imine, linker102_CH_linker29_N_qtz_relaxed_interp_2,0.710113,0.348526,4.908035763,0.0441944,0.242774,3.18E-10,1.45E-07,0.010812044,5.493320421,0.182039263,0.012101383,82.63518319,2495.096342,1575534766,2.749358527,-312344827,2792.637289,19069728.99,230770.0939,5.49E+00,0.803627,52945.7275,373.7030896,5895.06,161.5107872,3,660,0,432,144,96,0,0,1,1,4,13.40782,10.60853,13.2987,8193,0.821765296,0
3, CC, linker103_C_linker65_C_rho_relaxed,0.702661,0.499854,7.113729096,0.0439728,0.349155,2.12E-10,8.99E-08,0.016787064,7.940249427,0.125940628,0.018737496,53.3689227,3712.690987,629644872.4,2.741996832,-299341504,4144.056104,11803274.27,221163.8099,7.94E+00,0.852775,146055.1202,310.2688214,4479.94,120.7102647,3,1776,0,576,384,0,0,0,1,2,25,38.08545,16.33461,38.06079,8194,0.821865597,0
3, CC, linker100_C_linker4_C_qtz_relaxed,0.799153,0.85977,10.75851558,0.0531869,0.642002,1.15E-10,5.89E-08,0.021063842,12.07067906,0.082845381,0.023632896,42.31389995,4655.13787,395418226.1,2.741886809,-299120689.8,5222.902247,9351429.566,221001.3631,1.21E+01,0.771287,44847.10255,565.6574149,4808.58,160.4102663,3,864,0,432,72,216,0,0,1,1,4,8.22178,7.95881,8.22178,8195,0.821965898,0
3, imine, linker108_CH_linker13_N_dmp_relaxed_interp_2,0.677021,1.07578,15.88990593,0.047645,1.015,7.28E-11,3.25E-08,0.035612549,21.30338965,0.046940887,0.04774528,20.9444789,7860.350714,96562848.09,2.741724883,-298734720.3,10538.26969,4622835.372,220718.5672,2.13E+01,0.639971,53019.62694,571.9907866,3840.46,114.0288909,3,1280,0,1088,128,0,0,0,1,2,5,7.86481,4.63604,7.6185,8196,0.822066199,0
3, CC, linker105_C_linker87_C_lvt_relaxed_interp_3,0.595899,1.21595,20.40530358,0.0487416,1.36992,5.34E-11,7.69E-08,0.014158602,28.10576592,0.035579888,0.019501712,51.27754966,3090.936036,573734433,2.739728274,-295476783.8,4257.379673,11194299.19,218307.9976,2.81E+01,0.442428,19256.15898,692.0120939,1891.03,61.11126341,3,576,0,336,0,48,0,0,1,1,5,8.90876,6.04274,6.33775,8197,0.822166499,0
3, imine, linker102_N_linker53_CH_mdf_relaxed,0.661294,0.734093,11.1008568,0.0488438,0.559584,1.30E-10,4.13E-08,0.034965421,11.45660248,0.087285912,0.036085947,27.71161882,7604.375502,166745974.9,2.739156543,-294355283.1,7848.070538,6026798.768,217482.7392,1.15E+01,0.670541,61252.47475,531.5622454,3330.76,136.9517693,3,1320,0,1056,192,0,0,0,1,2,5,12.64047,12.26198,12.63007,8198,0.8222668,0
3, CC, linker107_C_linker81_C_nfc_relaxed,0.773482,0.573776,7.418091177,0.049953,0.382703,1.88E-10,7.59E-08,0.018408078,7.661261586,0.130526805,0.019011508,52.599719,3960.075877,594916527.8,2.737195899,-291170524.7,4089.890037,11315623.26,215127.0667,7.66E+00,0.784096,36714.70693,486.7990047,5291.77,161.3319394,3,640,0,384,192,0,0,0,1,2,9,9.17096,7.14632,7.81792,8199,0.822367101,0
3, CC, linker110_C_linker40_C_ulj_relaxed,0.712912,0.269098,3.774631371,0.0452104,0.315528,2.26E-10,1.34E-07,0.006347153,6.979102153,0.143284907,0.011735563,85.2110773,1349.364393,1543332800,2.735088635,-287744171.6,2494.906394,18115334.93,212593.6616,6.98E+00,0.906214,189396.1189,230.851667,5541.72,132.5349058,3,1632,0,960,192,192,0,0,1,2,25,19.81668,16.3566,18.42671,8200,0.822467402,0
3, CC, linker110_C_linker5_C_pcb_relaxed,0.648377,0.450374,6.946174833,0.0433585,0.412411,1.68E-10,2.86E-08,0.040798241,9.511652848,0.105134199,0.055866533,17.89980429,8432.79476,65970897.86,2.730343154,-279753328.9,11547.33623,3699801.095,206695.0585,9.51E+00,0.704371,22269.62855,406.2316881,4184.95,145.7104796,3,416,0,448,0,0,0,0,1,2,9,12.19143,10.27052,12.1791,8201,0.822567703,0
3, CC, linker111_C_linker12_C_cds_relaxed,0.692081,0.696901,10.06964503,0.0454289,0.487583,1.39E-10,1.27E-07,0.011038864,10.73288149,0.093171624,0.011765939,84.99109521,2240.900367,1466081727,2.727086901,-274759592.9,2388.497112,17253276.08,203000.9854,1.07E+01,0.686955,64125.17439,571.1365678,4098.91,140.5216985,3,1296,0,864,0,288,0,36,1,2,3,8.2007,5.9902,8.20069,8202,0.822668004,0
3, CC, linker110_C_linker45_C_pcb_relaxed,0.697997,0.460082,6.591460995,0.0461252,0.365664,1.83E-10,3.57E-08,0.03375186,7.927640422,0.126140938,0.040593824,24.63428936,6730.232516,120746073.6,2.724074494,-269885650.3,8094.542831,4912158.846,199403.3103,7.93E+00,0.715747,22778.30014,453.1043528,3753,150.3774275,3,416,0,320,64,0,0,0,1,2,9,12.85025,8.79036,12.83338,8203,0.822768305,0
3, imine, linker98_N_linker6_CH_lvt_relaxed_interp_5,0.708381,0.369199,5.211870448,0.0453191,0.311251,2.12E-10,1.54E-07,0.007170542,6.867987228,0.145603066,0.009449043,105.8308196,1409.660169,2201547024,2.721496843,-266083788,1857.591845,20805330.3,196590.4674,6.87E+00,0.827492,203343.6072,343.3017774,5031.17,151.8041697,3,2400,0,1360,480,320,0,0,1,1,5,19.97953,18.31328,19.97704,8204,0.822868606,0
