 name,H2,CH4,aIM,Kh_H2,Kh_CH4,DCH4,DH2,k(CH4/H2),k(H2/CH4),aIM(CH4/H2),aIM(H2/CH4),kIM(CH4/H2),kIM(H2/CH4),MPS,score2,Sh2/ch4,score,rmps,PH2,PCH4,score1,Kh_H2,Kh_CH4, void fraction [widom], supercell volume [A^3],dimensions, density [kg/m^3], surface area [m^2/g], deliverable capacity [v STP/v], num carbon, num fluorine, num hydrogen, num nitrogen, num oxygen, num sulfur, num silicon, vertices, edges, genus, largest included sphere diameter [A], largest free sphere diameter [A], largest included sphere along free sphere path diameter [A],0,0,TOP
 linker110_CO_linker58_NH_dia_relaxed_interp_3,0.576151,0.532749,10.24523868,0.0392801,0.402434,5.38E-09,4.22E-08,1.306782961,7.65E-01,10.24523868,0.097606316,1.306782961,0.765238016,3782511.669,3.28628345,3.28628345,3.339009958,-8734256778,4942921.798,6459325.981,3.339009958,0.0392801,0.402434,0.57329,26855.60943,3,683.287344,2537.07,103.0187528,528,0,480,192,96,0,0,1,1,3,6.76788,5.98654,6.67195,6292,0.723384686,0
 linker110_C_linker2_C_unx_relaxed,0.678372,1.06614,19.04743399,0.0501771,0.955745,2.37E-09,8.94E-08,0.503939258,1.98E+00,19.04743399,0.05250051,0.503939258,1.98436614,26574420.08,3.48014565,3.48014565,3.338379778,-9130965717,13391893.53,6748700.888,3.338379778,0.0501771,0.955745,0.676078,40554.05894,3,621.845913,3644.61,127.5664264,1056,0,960,0,96,0,0,1,2,13,10.57565,6.3813,10.55322,6293,0.723499655,0
 linker108_N_linker47_CH_dei-z_relaxed_interp_2,0.738034,0.372904,6.066612029,0.0479523,0.290908,7.71E-09,6.91E-08,0.676931834,1.48E+00,6.066612029,0.164836649,0.676931834,1.477253616,14617731.21,3.415880917,3.415880917,3.338343423,-9061724380,9895207.602,6698381.032,3.338343423,0.0479523,0.290908,0.837862,217068.9883,3,324.4498429,5149.1,154.8692026,2816,0,1408,512,0,0,0,1,4,17,16.18061,14.7739,15.77707,6294,0.723614624,0
 linker109_C_linker32_C_sql_relaxed,0.703911,0.515357,7.455897389,0.0470437,0.350753,6.47E-09,1.36E-07,0.354462743,2.82E+00,7.455897389,0.134122017,0.354462743,2.821170972,53897900.53,3.580361363,3.580361363,3.338047835,-9163418995,19104797.64,6771938.97,3.338047835,0.0470437,0.350753,0.72927,32300.01112,2,422.4589083,5182.1,149.4029102,540,0,384,96,0,0,0,1,1,0,10.98628,10.26603,10.98624,6295,0.723729593,0
 linker99_C_linker67_C_gis_relaxed_interp_2,0.75081,0.496878,7.387707685,0.0484628,0.358029,6.32E-09,1.21E-07,0.387242166,2.58E+00,7.387707685,0.135359985,0.387242166,2.582363409,45052734.96,3.550160735,3.550160735,3.337829223,-9141562448,17446318.67,6755950.23,3.337829223,0.0484628,0.358029,0.793721,44841.42838,3,467.2932415,5017.18,175.8668992,704,0,320,128,128,0,0,1,2,9,13.93828,7.49936,13.93828,6296,0.723844562,0
 linker110_C_linker58_C_uoq_relaxed,0.726488,0.420201,6.56363275,0.0447749,0.293886,7.73E-09,1.99E-07,0.254776616,3.93E+00,6.56363275,0.152354655,0.254776616,3.925006997,104507088.4,3.774902211,3.774902211,3.337801823,-9179972510,26625962.32,6783672.576,3.337801823,0.0447749,0.293886,0.809543,29055.5018,3,395.4999782,4688.23,167.4196083,432,0,384,96,0,0,0,1,4,13,20.79141,20.37464,20.79141,6297,0.723959531,0
 linker99_C_linker29_C_kgm_relaxed,0.680375,0.384501,6.580337454,0.0423109,0.27842,8.16E-09,2.23E-07,0.241363261,4.14E+00,6.580337454,0.15196789,0.241363261,4.143132619,116476775.5,3.834258062,3.834258062,3.337779044,-9182532557,28113214.38,6785497.101,3.337779044,0.0423109,0.27842,0.786707,26186.23459,2,396.4228412,4816.73,138.1731784,324,0,198,72,72,0,0,1,1,0,21.41485,20.33986,21.39697,6298,0.7240745,0
 linker110_C_linker7_C_qtz_relaxed,0.64995,0.820504,13.17218917,0.0462381,0.609057,3.74E-09,3.26E-07,0.151134679,6.62E+00,13.17218917,0.075917525,0.151134679,6.616615124,297764272.1,4.386458668,4.386458668,3.337742695,-9204720448,45002507.55,6801439.513,3.337742695,0.0462381,0.609057,0.618072,53145.56145,3,574.5046503,3653.57,113.5756581,1404,0,1512,0,0,0,0,1,1,4,8.02416,7.07687,8.02409,6299,0.724189469,0
 linker107_C_linker22_C_lvt_relaxed_interp_3,0.726969,0.451205,6.613853036,0.0486175,0.321549,7.04E-09,1.49E-07,0.312397921,3.20E+00,6.613853036,0.151197796,0.312397921,3.201045627,69238301.8,3.633304909,3.633304909,3.337430316,-9143673050,21629901.56,6757136.288,3.337430316,0.0486175,0.321549,0.762923,49434.09561,3,463.2201012,4639.2,169.9350152,864,0,528,96,96,0,0,1,1,5,13.49438,7.2957,13.49392,6300,0.724304438,0
 linker108_C_linker69_C_uon_relaxed,0.762227,0.533235,7.482652321,0.0493726,0.369438,6.00E-09,5.46E-08,0.822281136,1.22E+00,7.482652321,0.133642452,0.822281136,1.216129079,9783438.666,3.375845452,3.375845452,3.337412939,-8948011158,8044737.055,6615035.521,3.337412939,0.0493726,0.369438,0.781076,71943.98528,3,485.7382657,4437.67,179.1805399,1344,0,672,192,96,0,0,1,2,7,9.64065,7.53189,9.45745,6301,0.724419407,0
 linker102_NH_linker88_CO_qtz_relaxed,0.714759,0.422976,6.504019606,0.0468827,0.304926,7.21E-09,5.08E-08,0.923924402,1.08E+00,6.504019606,0.153751074,0.923924402,1.082339635,7691175.24,3.3525842,3.3525842,3.337090601,-8880292754,7106064.486,6565466.382,3.337090601,0.0468827,0.304926,0.767319,32605.8902,3,445.3337366,5591.43,169.9397114,516,0,336,48,96,0,0,1,1,4,8.89672,7.13588,8.89672,6302,0.724534376,0
 linker111_CO_linker81_NH_qtz_relaxed_interp_2,0.712158,0.33986,6.606895791,0.0453175,0.299408,7.53E-09,1.46E-07,0.341886931,2.92E+00,6.606895791,0.151357011,0.341886931,2.924943631,57614504.01,3.593095341,3.593095341,3.337009335,-9112664298,19697645.93,6734367.706,3.337009335,0.0453175,0.299408,0.852047,86165.01601,3,305.5918547,5605.4,153.5873532,864,0,576,192,96,0,24,1,1,4,16.36961,14.2958,16.36961,6303,0.724649345,0
 linker110_C_linker38_C_mdf_relaxed,0.705809,0.836272,14.43339467,0.0491815,0.709856,3.08E-09,4.53E-08,0.983162363,1.02E+00,14.43339467,0.06928377,0.983162363,1.017125999,6757541.028,3.340144783,3.340144783,3.336821569,-8834497674,6643760.003,6531894.782,3.336821569,0.0491815,0.709856,0.699319,48003.51672,3,611.6741394,3262.86,138.656826,544,0,384,64,64,0,0,1,2,5,11.4866,10.62571,11.41501,6304,0.724764314,0
 linker109_CH_linker57_N_dia_relaxed_interp_3,0.732633,0.394975,6.495807635,0.0470856,0.305859,7.36E-09,1.24E-07,0.385438078,2.59E+00,6.495807635,0.153945445,0.385438078,2.594450465,45202217.65,3.550575287,3.550575287,3.336771504,-9086644625,17422655.88,6715354.99,3.336771504,0.0470856,0.305859,0.828969,82987.49887,3,342.2855699,6142.93,161.9743906,1080,0,672,192,48,0,0,1,1,3,14.24027,11.47182,14.02034,6305,0.724879283,0
 linker103_CH_linker19_N_qtz_relaxed_interp_3,0.693471,0.306939,6.293676474,0.0438537,0.276001,8.16E-09,1.52E-07,0.338678773,2.95E+00,6.293676474,0.158889642,0.338678773,2.95265036,58607300.51,3.596541808,3.596541808,3.336683447,-9096561243,19849048.6,6722451.418,3.336683447,0.0438537,0.276001,0.848033,41043.69403,3,263.9319762,5513.54,131.6205931,477,0,288,36,0,0,0,1,1,4,23.76661,23.30109,23.76661,6306,0.724994252,0
 linker103_CH_linker40_N_dia_relaxed_interp_4,0.756643,0.559546,10.13400434,0.05067,0.51349,4.35E-09,7.95E-08,0.554697712,1.80E+00,10.13400434,0.098677676,0.554697712,1.802783712,21665157.21,3.456452787,3.456452787,3.336589973,-9018926191,12017613.13,6666142.508,3.336589973,0.05067,0.51349,0.84168,121560.1353,3,365.791898,5506.19,154.7419264,1696,0,768,256,128,0,0,1,1,3,15.40855,11.3079,15.4005,6307,0.725109221,0
 linker102_C_linker44_C_nbo_relaxed,0.674854,0.4343,7.213850997,0.042885,0.309366,7.13E-09,6.24E-08,0.824373401,1.21E+00,7.213850997,0.138622214,0.824373401,1.213042535,9683146.679,3.374454865,3.374454865,3.336525117,-8901395873,7982528.557,6580584.212,3.336525117,0.042885,0.309366,0.741565,17951.799,3,426.7143579,4911.99,140.5554161,306,0,216,24,24,0,0,1,1,4,16.5637,6.9601,16.5637,6308,0.725224189,0
 linker110_C_linker59_C_umq_relaxed,0.685215,0.343945,5.4871354,0.0437363,0.239987,9.40E-09,2.40E-07,0.215178609,4.65E+00,5.4871354,0.182244455,0.215178609,4.647302098,145434681.2,4.019860515,4.019860515,3.336319839,-9112874403,31294432.38,6733892.422,3.336319839,0.0437363,0.239987,0.771426,82493.67173,3,407.6094782,4597.2,165.6497193,640,0,640,128,0,0,0,1,4,17,14.65802,12.03121,14.29831,6309,0.725339158,0
 linker108_N_linker57_CH_tcb_relaxed,0.80431,0.918862,13.13792293,0.0548589,0.720732,3.13E-09,1.60E-07,0.256127038,3.90E+00,13.13792293,0.076115533,0.256127038,3.904312514,102524569.9,3.76829917,3.76829917,3.336318445,-9101539954,26259314.42,6725720.423,3.336318445,0.0548589,0.720732,0.813969,48687.91892,3,486.6869654,5389.02,150.9236408,864,0,432,192,48,0,0,1,2,5,9.68573,7.67738,9.55803,6310,0.725454127,0
 linker108_N_linker53_CH_lvt_relaxed_interp_2,0.717731,0.388131,5.542570988,0.0464483,0.257443,8.72E-09,1.53E-07,0.316328862,3.16E+00,5.542570988,0.180421686,0.316328862,3.161267019,66979186.32,3.625842742,3.625842742,3.33603401,-9069310170,21187449.82,6702201.899,3.33603401,0.0464483,0.257443,0.779053,46791.77396,3,383.1518483,5773.67,172.0217535,704,0,544,128,0,0,0,1,1,5,13.31807,11.58601,13.19157,6311,0.725569096,0
 linker110_C_linker85_C_gis_relaxed,0.667037,0.384265,6.524030404,0.0426002,0.277925,8.08E-09,1.83E-07,0.287544775,3.48E+00,6.524030404,0.153279482,0.287544775,3.477719254,81123800.78,3.678069685,3.678069685,3.336013318,-9076642638,23326725.04,6707477.9,3.336013318,0.0426002,0.277925,0.75661,23013.49123,3,429.9512799,4453.5,155.9750059,352,0,320,64,32,0,0,1,2,9,13.72288,9.28831,13.63704,6312,0.725684065,0
 linker99_C_linker69_C_nfc_relaxed,0.724786,0.774313,11.54895421,0.0491112,0.567183,3.97E-09,1.96E-07,0.233255099,4.29E+00,11.54895421,0.086587927,0.233255099,4.287151728,123467162.6,3.877900558,3.877900558,3.335990322,-9090696721,28799345.22,6717594.114,3.335990322,0.0491112,0.567183,0.705476,37529.55472,3,552.749324,4046.6,140.9558428,768,0,448,128,64,0,0,1,2,9,8.93994,5.7127,8.90728,6313,0.725799034,0
 linker91_C_linker94_C_cds-a_relaxed_interp_3,0.661302,0.483655,8.398091912,0.039516,0.331859,6.77E-09,2.35E-07,0.24199091,4.13E+00,8.398091912,0.119074667,0.24199091,4.13238662,114551309.6,3.829091218,3.829091218,3.335788874,-9077761566,27720375.7,6708078.951,3.335788874,0.039516,0.331859,0.678221,56763.81218,3,535.5886637,3335.82,139.8603946,1296,0,720,144,0,0,0,2,3,5,10.30222,9.09224,10.29626,6314,0.725914003,0
 linker94_C_linker91_C_cds-a_relaxed_interp_3,0.661302,0.483655,8.398091912,0.039516,0.331859,6.77E-09,2.35E-07,0.24199091,4.13E+00,8.398091912,0.119074667,0.24199091,4.13238662,114551309.6,3.829091218,3.829091218,3.335788874,-9077761566,27720375.7,6708078.951,3.335788874,0.039516,0.331859,0.678132,56763.81218,3,535.5886637,3335.82,139.5700355,1296,0,720,144,0,0,0,2,3,5,10.30222,9.09224,10.29626,6315,0.726028972,0
 linker92_C_linker46_C_kgd-a_relaxed,0.687038,0.462705,7.807094224,0.0411828,0.321518,6.88E-09,8.36E-08,0.64231267,1.56E+00,7.807094224,0.12808863,0.64231267,1.556874163,16008344.22,3.424015929,3.424015929,3.335620541,-8934937218,10282362.31,6604491.589,3.335620541,0.0411828,0.321518,0.715104,36374.03266,2,473.8500126,3583.52,157.985881,702,0,432,108,0,0,0,2,3,0,13.16879,10.5814,12.76181,6316,0.726143941,0
 linker110_C_linker76_C_umi_relaxed,0.721433,0.372587,5.881750179,0.0458673,0.26978,8.12E-09,5.72E-08,0.835910334,1.20E+00,5.881750179,0.170017422,0.835910334,1.19630056,9362971.21,3.370802252,3.370802252,3.335619546,-8849587683,7826604.388,6542339.485,3.335619546,0.0458673,0.26978,0.819567,40053.67058,3,382.5350722,4689.02,178.179227,576,0,512,128,0,0,0,1,4,17,14.81597,12.42979,14.79762,6317,0.72625891,0
 linker109_C_linker71_C_dia_relaxed_interp_2,0.722575,0.393866,5.954891309,0.0466828,0.277991,7.98E-09,8.83E-08,0.538720187,1.86E+00,5.954891309,0.167929178,0.538720187,1.856251213,22828635.71,3.461809789,3.461809789,3.335411128,-8963793123,12298246.89,6625313.863,3.335411128,0.0466828,0.277991,0.795148,36965.04068,3,401.4852036,5447.91,171.7192152,560,0,352,96,32,0,0,1,1,3,12.66119,8.42007,12.65666,6318,0.726373879,0
 linker108_CH_linker82_N_tcb_relaxed,0.799196,0.650329,9.211826043,0.0524199,0.482883,4.58E-09,6.85E-08,0.615718856,1.62E+00,9.211826043,0.10855611,0.615718856,1.624117875,17410543.53,3.432590681,3.432590681,3.335314005,-8929720958,10719999.95,6600506.105,3.335314005,0.0524199,0.482883,0.843583,49135.62855,3,397.8489884,6864.13,170.5563579,720,0,432,192,0,0,0,1,2,5,9.70313,8.67054,9.69998,6319,0.726488848,0
 linker107_CH_linker79_N_mdf_relaxed,0.69608,0.568536,8.738270471,0.0470394,0.411043,5.21E-09,3.86E-08,1.177187089,8.49E-01,8.738270471,0.114439122,1.177187089,0.849482644,4608781.398,3.303226397,3.303226397,3.33523056,-8636891502,5425397.956,6386708.424,3.33523056,0.0470394,0.411043,0.7359,45321.06155,3,461.2864664,4528.68,155.4418288,720,0,576,240,0,0,0,1,2,5,11.92534,11.54341,11.92283,6320,0.726603817,0
 linker111_C_linker2_C_dia_relaxed_interp_2,0.714345,0.353173,5.685670532,0.0455802,0.259154,8.14E-09,3.48E-08,1.332480076,7.50E-01,5.685670532,0.17588075,1.332480076,0.750480265,3548648.808,3.27845215,3.27845215,3.335077627,-8519516900,4728503.832,6300637.143,3.335077627,0.0455802,0.259154,0.80652,38501.44297,3,356.5306532,5330.25,170.1049041,576,0,384,0,32,0,16,1,1,3,14.18916,10.39389,14.18916,6321,0.726718786,0
 linker108_CO_linker42_NH_lvt_relaxed_interp_2,0.750048,0.502436,8.309608789,0.0502363,0.417444,5.37E-09,2.07E-07,0.215104697,4.65E+00,8.309608789,0.120342609,0.215104697,4.648898959,144495328,4.019349055,4.019349055,3.335074435,-9047796530,31081623.69,6685803.234,3.335074435,0.0502363,0.417444,0.814555,42507.32277,3,429.1156446,4032.67,157.531774,576,0,224,128,128,0,0,1,1,5,16.61004,9.88716,16.51002,6322,0.726833755,0
 linker108_CO_linker23_NH_lvt_relaxed_interp_4,0.721044,0.640786,10.72117272,0.047377,0.507937,4.39E-09,1.37E-07,0.34440186,2.90E+00,10.72117272,0.093273378,0.34440186,2.903584782,56074566.93,3.588070284,3.588070284,3.334863697,-9000044227,19312185.16,6651152.491,3.334863697,0.047377,0.507937,0.758843,88932.63797,3,510.6782836,4468.88,153.2429523,1408,0,704,256,384,0,0,1,1,5,11.47736,9.86379,11.21027,6323,0.726948724,0
 linker92_C_linker9_C_hnc_relaxed,0.670675,0.363873,5.730720653,0.0407755,0.233673,9.52E-09,1.51E-07,0.360475708,2.77E+00,5.730720653,0.174498123,0.360475708,2.774112034,51127781.21,3.570996081,3.570996081,3.334760957,-8989831115,18430323.14,6643683.784,3.334760957,0.0407755,0.233673,0.726984,46092.53702,2,399.9974596,5158.58,164.736266,864,0,720,0,0,0,0,4,7,0,13.27239,11.71383,13.2721,6324,0.727063693,0
 linker107_C_linker3_C_dia_relaxed,0.717659,0.459142,6.751612106,0.0461198,0.311383,6.95E-09,4.84E-08,0.968649203,1.03E+00,6.751612106,0.148112774,0.968649203,1.032365481,6882060.835,3.340904892,3.340904892,3.334670825,-8733712642,6666302.741,6457308.835,3.334670825,0.0461198,0.311383,0.757759,33669.04619,3,426.6531424,5937.99,169.30398,624,0,480,48,0,0,0,1,1,3,9.97193,9.62446,9.9305,6325,0.727178662,0
 linker91_C_linker9_C_htb-a_relaxed,0.680715,0.485651,10.23184061,0.0434307,0.444376,4.99E-09,1.21E-07,0.422334858,2.37E+00,10.23184061,0.097734126,0.422334858,2.367789402,37142356.81,3.521362135,3.521362135,3.334640646,-8964086496,15686511.98,6624960.804,3.334640646,0.0434307,0.444376,0.772202,73794.78003,2,379.562624,4773.15,149.6300169,1080,0,864,216,0,0,0,2,5,0,26.94857,25.75338,26.94857,6326,0.727293631,0
 linker108_C_linker46_C_uon_relaxed,0.76216,0.659539,9.451967494,0.0505262,0.477572,4.62E-09,7.91E-08,0.552543718,1.81E+00,9.451967494,0.105798079,0.552543718,1.809811546,21592534.85,3.455366577,3.455366577,3.334639755,-8919034634,11930819.48,6592299.348,3.334639755,0.0505262,0.477572,0.757824,73489.06355,3,523.3533643,4021.97,164.5270197,1632,0,864,192,0,0,0,1,2,7,9.61724,6.39322,9.61387,6327,0.7274086,0
 linker102_C_linker66_C_gme_relaxed,0.636767,0.453824,9.98847328,0.0412086,0.411611,5.33E-09,7.44E-08,0.71534186,1.40E+00,9.98847328,0.1001154,0.71534186,1.39793301,12788666.1,3.400895937,3.400895937,3.33460801,-8852811095,9148268.196,6544139.188,3.33460801,0.0412086,0.411611,0.733122,52295.23556,3,424.180538,3627.57,123.6274868,888,0,576,96,48,0,0,1,4,25,21.99959,19.84839,21.99959,6328,0.727523569,0
 linker105_C_linker50_C_rho_relaxed,0.696159,0.627277,12.33793322,0.0488055,0.602159,3.69E-09,1.31E-07,0.346284286,2.89E+00,12.33793322,0.081050852,0.346284286,2.887800693,55282215.43,3.585390261,3.585390261,3.334296086,-8970117689,19143362.48,6629045.603,3.334296086,0.0488055,0.602159,0.786407,97013.2442,3,407.938707,4805.19,136.7250985,1440,0,960,288,96,0,0,1,2,25,26.38049,10.54042,26.3628,6329,0.727638538,0
 linker100_C_linker53_C_gme_relaxed,0.652031,0.361103,7.03454703,0.0410976,0.289103,7.60E-09,8.59E-08,0.62206246,1.61E+00,7.03454703,0.142155564,0.62206246,1.607555613,16946464.36,3.429341067,3.429341067,3.334229567,-8871676649,10541759.31,6557632.735,3.334229567,0.0410976,0.289103,0.748893,57915.23877,3,378.9153979,4217.28,134.6706923,864,0,720,96,48,0,0,1,4,25,24.8453,24.21803,24.8453,6330,0.727753507,0
 linker105_C_linker59_C_dia_relaxed,0.718123,0.426625,6.205933021,0.0459159,0.284951,7.81E-09,2.08E-07,0.232641469,4.30E+00,6.205933021,0.161136125,0.232641469,4.298459799,122703370,3.879710079,3.879710079,3.333993987,-8986992068,28545892.19,6640958.279,3.333993987,0.0459159,0.284951,0.764164,32352.83883,3,451.3051827,5534.45,175.5428964,528,0,336,96,48,0,0,1,1,3,10.43424,9.66586,10.3131,6331,0.727868476,0
 linker99_C_linker47_C_lon_relaxed,0.772026,0.616027,8.494576815,0.0498139,0.423148,5.24E-09,1.30E-07,0.342916418,2.92E+00,8.494576815,0.117722168,0.342916418,2.916162501,56274063.08,3.588869648,3.588869648,3.333970399,-8954328982,19297300.15,6617361.052,3.333970399,0.0498139,0.423148,0.784164,28092.32471,3,479.0797889,4731.01,171.8260713,576,0,288,64,0,0,0,1,2,5,9.88764,7.8923,9.88764,6332,0.727983444,0
 linker108_C_linker1_C_gis_relaxed,0.737474,0.479639,6.744437342,0.0505289,0.340789,6.52E-09,1.78E-07,0.246816035,4.05E+00,6.744437342,0.148270337,0.246816035,4.051600614,108936428.1,3.804234926,3.804234926,3.333942465,-8980467221,26887257.27,6636206.238,3.333942465,0.0505289,0.340789,0.793621,95730.42368,3,422.3429219,5358.66,177.9548058,1792,0,1024,128,0,0,0,1,2,9,13.38606,7.78212,13.21223,6333,0.728098413,0
 linker111_C_linker12_C_cdl_relaxed,0.690807,0.664706,10.53600302,0.0479307,0.504998,4.38E-09,1.10E-07,0.419036137,2.39E+00,10.53600302,0.094912653,0.419036137,2.386429023,37570845.25,3.522804431,3.522804431,3.333888579,-8926427986,15743541.88,6597112.977,3.333888579,0.0479307,0.504998,0.683633,64032.1309,3,571.9664721,4097.77,149.3161863,1296,0,864,0,288,0,36,1,3,5,8.58283,7.49191,8.5828,6334,0.728213382,0
 linker103_C_linker11_C_mer_relaxed,0.657113,0.433914,10.38988419,0.0426896,0.44354,4.99E-09,1.59E-07,0.3260178,3.07E+00,10.38988419,0.096247464,0.3260178,3.067317181,62190411.87,3.609641487,3.609641487,3.333683436,-8944574745,20275181.28,6610070,3.333683436,0.0426896,0.44354,0.786389,84556.33263,3,367.4218763,4201.26,134.9792594,1184,0,896,256,0,0,0,1,4,17,25.40333,16.48103,25.39293,6335,0.728328351,0
 linker92_C_linker72_C_htb-a_relaxed,0.667933,0.45075,7.697073064,0.0425667,0.327639,6.74E-09,1.34E-07,0.387977826,2.58E+00,7.697073064,0.129919515,0.387977826,2.577466886,43809835.9,3.545369405,3.545369405,3.333633204,-8923170482,16997244.91,6594554.136,3.333633204,0.0425667,0.327639,0.733375,75283.01027,2,514.909074,3096.01,143.7098593,1080,0,432,216,432,0,0,2,5,0,23.98916,22.78542,23.97773,6336,0.72844332,0
 linker110_C_linker77_C_uox_relaxed,0.693619,0.518245,8.799146526,0.0442427,0.389298,5.63E-09,8.67E-08,0.571949093,1.75E+00,8.799146526,0.113647386,0.571949093,1.748407354,20012124.86,3.446687734,3.446687734,3.333565823,-8856918661,11445916.66,6546481.651,3.333565823,0.0442427,0.389298,0.731007,34698.08524,3,484.5397413,4744.33,165.4878104,640,0,640,128,0,0,0,1,3,17,9.63798,6.81638,9.63221,6337,0.728558289,0
 linker108_C_linker32_C_ukk_relaxed_interp_2,0.744841,0.538484,7.506630593,0.048789,0.366241,6.05E-09,1.56E-07,0.290351333,3.44E+00,7.506630593,0.13321556,0.290351333,3.444103358,78430747.53,3.669564135,3.669564135,3.333538366,-8947446034,22772472.07,6612017.615,3.333538366,0.048789,0.366241,0.776992,132613.0604,3,454.0770866,5583.84,167.8695595,2304,0,1408,512,0,0,0,1,3,9,10.98896,8.84579,10.98896,6338,0.728673258,0
 linker100_C_linker78_C_lvt_relaxed,0.707726,0.301785,5.579929813,0.0451934,0.252176,8.76E-09,1.38E-07,0.354705851,2.82E+00,5.579929813,0.179213724,0.354705851,2.8192374,52413684.52,3.575498432,3.575498432,3.33343658,-8923306807,18591440.55,6594492.732,3.33343658,0.0451934,0.252176,0.864504,18687.68364,3,283.1856187,5771.58,144.4017377,176,0,112,32,32,0,0,1,1,5,15.72432,13.26157,15.72432,6339,0.728788227,0
 linker99_CH_linker44_N_lvt_relaxed_interp_2,0.719069,0.366242,5.488603766,0.0468181,0.256966,8.62E-09,1.78E-07,0.265246654,3.77E+00,5.488603766,0.182195699,0.265246654,3.770075832,93991889.58,3.734084964,3.734084964,3.333426853,-8948770119,24931034.22,6612873.411,3.333426853,0.0468181,0.256966,0.806703,51577.30172,3,353.7434643,5739.22,159.855011,640,0,480,128,64,0,0,1,1,5,15.39192,9.88732,10.90286,6340,0.728903196,0
 linker98_N_linker7_CH_lvt_relaxed_interp_5,0.730462,0.359795,5.52871402,0.0465365,0.257287,8.61E-09,2.05E-07,0.232466168,4.30E+00,5.52871402,0.180873888,0.232466168,4.301701229,122410326.1,3.880129621,3.880129621,3.333315819,-8952023850,28456259.41,6615117.577,3.333315819,0.0465365,0.257287,0.852197,212599.5168,3,289.6509872,6151.54,152.8167507,2560,0,1840,320,0,0,0,1,1,5,20.41061,19.8998,20.40832,6341,0.729018165,0
 linker109_C_linker3_C_cdl_relaxed,0.721618,0.639675,8.926896241,0.0461782,0.412228,5.31E-09,8.64E-08,0.548100056,1.82E+00,8.926896241,0.112021017,0.548100056,1.824484396,21740718.86,3.455517035,3.455517035,3.332991277,-8836411863,11916089.23,6531209.175,3.332991277,0.0461782,0.412228,0.726817,63712.75374,3,465.979162,5600.51,152.1380469,1404,0,1008,0,0,0,0,1,3,5,9.40022,7.071,9.40022,6342,0.729133134,0
 linker101_C_linker59_C_dei-z_relaxed_interp_2,0.693929,0.464079,7.553781532,0.043091,0.3255,6.79E-09,2.09E-07,0.245537755,4.07E+00,7.553781532,0.132384025,0.245537755,4.072693431,109385092.9,3.809001276,3.809001276,3.332845785,-8924300133,26858170.1,6594694.776,3.332845785,0.043091,0.3255,0.725021,82948.08985,3,466.8787504,4851.77,165.7248996,1408,0,1024,384,0,0,0,1,4,17,9.89609,7.39192,9.76967,6343,0.729248103,0
